Volume (m3)	Temperature (C)
0.000848	439.876335
0.000711	407.240042
0.000497	375.902867
0.000430	430.544439
0.000187	335.150680
0.000196	495.264266
0.000171	352.081556
0.000283	401.934747
0.000588	446.047802
0.000601	320.327982
0.000976	326.866913
0.000200	469.452607
0.000618	337.325437
0.000752	450.479846
0.000095	406.688403
0.000619	383.737547
0.000992	444.714549
0.000055	465.704197
0.000037	347.208355
0.000425	364.635003
0.000140	390.188537
0.000922	412.446113
0.000492	420.582629
0.000789	350.203584
0.000082	433.234329
0.000291	493.835422
0.000735	387.341340
0.000628	464.339998
0.000206	433.308365
0.000804	495.482522
0.000888	406.250156
0.000570	479.000766
0.000906	448.055072
0.000374	354.552205
0.000759	363.011807
0.000404	453.030388
0.000625	485.107034
0.000494	366.201925
0.000258	418.610370
0.000225	483.059224
0.000525	313.517198
0.000412	428.404042
0.000502	306.564471
0.000700	300.712816
0.000133	395.083256
0.000319	408.278345
0.000326	310.326236
0.000447	416.215468
0.000898	333.213278
0.000162	321.843029
0.000461	380.566085
0.000733	491.813590
0.000166	377.613771
0.000636	401.547256
0.000351	332.242090
0.000770	361.145052
0.000221	477.308370
0.000363	452.316666
0.000964	415.981581
0.000557	460.236020
0.000413	499.758055
0.000254	305.174415
0.000967	448.099601
0.000329	443.418233
0.000206	344.743834
0.000005	348.202244
0.000581	342.556001
0.000837	416.656117
0.000665	442.507197
0.000881	414.484389
0.000335	320.326029
0.000235	336.742738
0.000933	494.651744
0.000005	447.350581
0.000127	353.805252
0.000687	398.011922
0.000739	362.507584
0.000347	423.699268
0.000319	383.424598
0.000689	308.348304
0.000733	351.328323
0.000073	357.206812
0.000070	404.120204
0.000004	416.580339
0.000394	461.484842
0.000245	499.953811
0.000354	391.616988
0.000152	305.972262
0.000729	334.516341
0.000842	489.061494
0.000473	322.133162
0.000294	318.283721
0.000992	452.318152
0.000053	336.425370
0.000199	465.337522
0.000594	493.889236
0.000949	337.851324
0.000136	462.099871
0.000653	384.399149
0.000165	388.841831
0.000940	353.248801
0.000358	408.774743
0.000527	419.638761
0.000308	453.382966
0.000928	432.560269
0.000776	421.927363
0.000065	417.665076
0.000429	352.748584
0.000944	425.590637
0.000112	362.154605
0.000545	343.485632
0.000354	306.410802
0.000018	399.414083
0.000145	328.145799
0.000508	496.012969
0.000748	397.984594
0.000465	355.213630
0.000044	422.104493
0.000062	366.272975
0.000579	423.489128
0.000793	457.449648
0.000623	339.507633
0.000050	323.405510
0.000286	473.053911
0.000700	459.089470
0.000144	482.083439
0.000712	493.472791
0.000494	430.785863
0.000136	406.707002
0.000132	402.067502
0.000904	482.862492
0.000493	468.811112
0.000116	394.565343
0.000705	306.965437
0.000627	490.231003
0.000739	386.468941
0.000819	439.882655
0.000693	353.241369
0.000868	394.210176
0.000019	430.832613
0.000872	341.474197
0.000582	469.295799
0.000378	346.360604
0.000306	373.232009
0.000306	386.569771
0.000722	451.366019
0.000914	395.031102
0.000533	308.480311
0.000890	383.545381
0.000409	316.038280
0.000898	308.319600
0.000231	378.248613
0.000611	380.641548
0.000340	450.339543
0.000202	462.452720
0.000211	321.148175
0.000700	349.863744
0.000268	440.276124
0.000254	378.283835
0.000140	492.214882
0.000487	474.888588
0.000293	440.709240
0.000907	400.231347
0.000497	431.874638
0.000363	369.179029
0.000624	432.775384
0.000817	392.891440
0.000794	352.346505
0.000106	442.710158
0.000536	392.443268
0.000249	385.782872
0.000151	364.278765
0.000723	371.071030
0.000122	471.961435
0.000004	354.192081
0.000926	419.543412
0.000909	377.246780
0.000320	389.848889
0.000992	499.401425
0.000110	398.095385
0.000997	371.319860
0.000778	467.467865
0.000837	411.803458
0.000405	322.744122
0.000379	472.981168
0.000024	326.976416
0.000046	432.851311
0.000128	467.824393
0.000509	368.567789
0.000658	496.011767
0.000742	471.652282
0.000378	384.996670
0.000990	434.963677
0.000061	499.949169
0.000602	322.204078
0.000810	441.988338
0.000129	409.353053
0.000060	459.678807
0.000447	474.723675
0.000346	322.494155
0.000000	324.258034
0.000772	301.233704
0.000264	362.935495
0.000008	312.993481
0.000313	333.135625
0.000740	327.434828
0.000152	426.940244
0.000522	475.893322
0.000141	334.477796
0.000421	479.812495
0.000207	352.022831
0.000522	394.928252
0.000412	434.819321
0.000328	438.936329
0.000907	496.856817
0.000360	386.611233
0.000995	480.328926
0.000850	335.241325
0.000598	322.490590
0.000362	393.341976
0.000689	443.747450
0.000160	430.970171
0.000270	469.001228
0.000335	458.942777
0.000496	368.508712
0.000962	303.601989
0.000543	499.383646
0.000699	330.835003
0.000351	434.044104
0.000237	470.038207
0.000697	433.815100
0.000929	392.365446
0.000617	375.145018
0.000454	303.577277
0.000032	319.017491
0.000782	334.289171
0.000058	304.685065
0.000256	425.167347
0.000971	358.790860
0.000629	340.228810
0.000783	448.798580
0.000645	378.928149
0.000753	327.926934
0.000301	365.913958
0.000557	468.347329
0.000251	459.923685
0.000060	339.969506
0.000592	403.151344
0.000719	363.711709
0.000051	423.980107
0.000465	356.238125
0.000805	499.984473
0.000674	341.666909
0.000154	457.837786
0.000632	441.387490
0.000817	472.606526
0.000159	488.177292
0.000986	340.765926
0.000637	497.629411
0.000674	366.543250
0.000833	410.747361
0.000346	302.621230
0.000134	444.335997
0.000374	343.570282
0.000331	377.711377
0.000547	320.969188
0.000651	353.734948
0.000193	351.284794
0.000254	322.603780
0.000652	391.609841
0.000553	438.683691
0.000343	498.740615
0.000424	435.095040
0.000160	422.691859
0.000346	393.801320
0.000286	359.251597
0.000268	417.460140
0.000203	435.755724
0.000677	436.899386
0.000352	365.643727
0.000916	467.617630
0.000755	454.313420
0.000304	433.328470
0.000488	425.352221
0.000161	444.596120
0.000237	339.040051
0.000879	498.195338
0.000401	456.319111
0.000045	439.201327
0.000802	301.513482
0.000842	368.028511
0.000497	473.235700
0.000500	318.370643
0.000075	427.525705
0.000364	432.162345
0.000134	385.716718
0.000683	442.175329
0.000047	480.371955
0.000152	471.380106
0.000752	449.965210
0.000829	464.720721
0.000941	459.024951
0.000103	352.152092
0.000671	362.049391
0.000565	397.332748
0.000109	497.088793
0.000521	433.411525
0.000352	490.567826
0.000277	378.931419
0.000432	397.091482
0.000257	471.309610
0.000016	350.103300
0.000729	435.190442
0.000654	308.871746
0.000999	380.910547
0.000274	403.420491
0.000334	469.966855
0.000516	462.901931
0.000102	358.653847
0.000912	313.335276
0.000272	388.738239
0.000122	386.632231
0.000525	486.753759
0.000724	352.426890
0.000526	478.866703
0.000718	327.707978
0.000915	415.485145
0.000183	353.298256
0.000404	383.535976
0.000756	437.389726
0.000106	455.835886
0.000671	439.565164
0.000476	451.906904
0.000501	306.839436
0.000087	430.913332
0.000390	339.750330
0.000505	356.283295
0.000718	438.784463
0.000017	314.943535
0.000754	357.550770
0.000087	330.008526
0.000111	303.057119
0.000419	304.467057
0.000624	456.746642
0.000178	472.916067
0.000840	391.526607
0.000880	449.456859
0.000331	445.762248
0.000077	399.661220
0.000497	462.530995
0.000380	466.281913
0.000422	452.046614
0.000729	446.317863
0.000504	434.377335
0.000898	414.662363
0.000136	490.979060
0.000073	401.831977
0.000516	320.079497
0.000723	324.505599
0.000142	399.450701
0.000355	378.886029
0.000429	414.470047
0.000514	329.924896
0.000998	417.768432
0.000752	394.730047
0.000192	408.259740
0.000141	456.539780
0.000644	343.866235
0.000140	355.198360
0.000344	349.177230
0.000441	403.908567
0.000865	430.650290
0.000305	393.256326
0.000915	423.409211
0.000962	351.886497
0.000136	378.847024
0.000334	488.488058
0.000937	318.462324
0.000564	415.981194
0.000592	372.929368
0.000093	402.599245
0.000879	448.849972
0.000735	363.256016
0.000751	300.776109
0.000308	453.046913
0.000183	465.786995
0.000625	360.274609
0.000851	355.578319
0.000744	382.816167
0.000665	318.113701
0.000427	396.610622
0.000255	351.870941
0.000453	343.259528
0.000322	471.117172
0.000768	497.182578
0.000648	381.570088
0.000631	460.113323
0.000732	340.985144
0.000056	301.068171
0.000716	343.675960
0.000675	331.884311
0.000531	344.450123
0.000853	498.665885
0.000203	394.124666
0.000971	419.454586
0.000155	323.662327
0.000202	330.759663
0.000629	304.762860
0.000108	471.787910
0.000339	476.386057
0.000754	369.881069
0.000028	421.025451
0.000511	429.397912
0.000543	369.037912
0.000266	382.894848
0.000120	422.681915
0.000968	303.690574
0.000948	384.252469
0.000978	368.847434
0.000636	494.093578
0.000297	469.366650
0.000609	415.856590
0.000622	356.405800
0.000129	384.688359
0.000262	373.292065
0.000605	448.893503
0.000008	469.141360
0.000549	305.419209
0.000302	428.784629
0.000973	460.640422
0.000106	419.097926
0.000201	301.503027
0.000413	409.357750
0.000298	337.565311
0.000977	471.814517
0.000542	460.267797
0.000151	305.739885
0.000680	364.118435
0.000924	450.638124
0.000042	415.178685
0.000048	326.454162
0.000230	446.151229
0.000767	484.490764
0.000173	431.412612
0.000279	437.835315
0.000824	430.703365
0.000216	457.622719
0.000417	365.846605
0.000855	417.971940
0.000664	415.803042
0.000909	477.189174
0.000642	440.837561
0.000085	412.303311
0.000527	491.695547
0.000851	478.647287
0.000739	431.655360
0.000563	455.756616
0.000639	469.317256
0.000346	335.306786
0.000341	422.951040
0.000094	482.507462
0.000181	377.790695
0.000706	365.706564
0.000916	461.354359
0.000041	402.805712
0.000755	337.685667
0.000490	442.790933
0.000093	371.164018
0.000812	424.682140
0.000857	382.277523
0.000197	316.932177
0.000997	390.731942
0.000823	464.579624
0.000926	466.782868
0.000902	477.783244
0.000001	499.231775
0.000457	340.104760
0.000788	461.430652
0.000874	482.988015
0.000236	356.374562
0.000611	445.620171
0.000823	317.909067
0.000043	476.684192
0.000971	476.107397
0.000271	489.944451
0.000999	459.951813
0.000932	384.855931
0.000661	337.468676
0.000026	465.987287
0.000023	471.402218
0.000816	473.184778
0.000155	334.047655
0.000298	438.710410
0.000370	447.684540
0.000484	452.716746
0.000654	426.235397
0.000094	448.404205
0.000554	379.850649
0.000194	305.220571
0.000507	419.488339
0.000346	434.991279
0.000213	342.228630
0.000231	488.528137
0.000212	383.400869
0.000110	459.091857
0.000302	441.410911
0.000036	300.594563
0.000773	390.623268
0.000639	351.184638
0.000628	402.284882
0.000114	334.978101
0.000265	438.748295
0.000126	415.912619
0.000835	465.679419
0.000429	499.434127
0.000908	407.993880
0.000421	336.970408
0.000995	371.096303
0.000336	342.805941
0.000347	493.524954
0.000504	479.494929
0.000191	484.212972
0.000643	302.700434
0.000109	328.874805
0.000705	357.735720
0.000489	337.052189
0.000524	368.312589
0.000717	353.023327
0.000529	378.212029
0.000108	498.985937
0.000429	332.971149
0.000686	376.674974
0.000711	412.123759
0.000518	331.411166
0.000432	300.919427
0.000352	475.452069
0.000972	406.355932
0.000619	369.740087
0.000759	386.034655
0.000502	332.690433
0.000639	386.868894
0.000997	306.752141
0.000560	403.183665
0.000005	309.639761
0.000373	331.079974
0.000226	312.049032
0.000395	399.611476
0.000786	473.216837
0.000971	468.155211
0.000320	329.893639
0.000144	434.384047
0.000906	469.978279
0.000285	386.288574
0.000552	348.503649
0.000883	483.270111
0.000479	349.169550
0.000718	341.800574
0.000976	323.272741
0.000869	304.028792
0.000079	439.929618
0.000896	473.475722
0.000230	437.136109
0.000768	394.752806
0.000076	459.515292
0.000603	418.825596
0.000030	416.380638
0.000699	419.955930
0.000509	302.219611
0.000389	399.494050
0.000667	300.892228
0.000592	330.001838
0.000340	390.587460
0.000017	421.030047
0.000109	435.073145
0.000375	303.095190
0.000215	326.424606
0.000876	491.082958
0.000648	494.811547
0.000266	450.905814
0.000500	444.722095
0.000953	420.564710
0.000697	370.946902
0.000496	330.636673
0.000352	376.187134
0.000083	413.363612
0.000148	438.503009
0.000338	457.697624
0.000813	425.959217
0.000750	397.727965
0.000299	451.914355
0.000635	496.475586
0.000556	388.999397
0.000512	384.548790
0.000672	412.144880
0.000986	457.192432
0.000219	494.533952
0.000209	430.886437
0.000414	387.276058
0.000732	338.167110
0.000437	358.334840
0.000082	460.129475
0.000115	425.472602
0.000509	408.568476
0.000350	466.107665
0.000148	370.238015
0.000628	322.852682
0.000742	424.043166
0.000520	373.653788
0.000073	372.027269
0.000306	402.474139
0.000198	464.957955
0.000810	449.701005
0.000333	343.568182
0.000629	466.997114
0.000865	460.138463
0.000269	369.809564
0.000361	368.565649
0.000006	331.822295
0.000329	491.268144
0.000735	356.367851
0.000354	358.669029
0.000894	381.093478
0.000523	332.784371
0.000110	418.118551
0.000616	468.215014
0.000115	416.340772
0.000812	374.222012
0.000637	328.331950
0.000932	401.467192
0.000183	337.845327
0.000844	387.186292
0.000556	493.458887
0.000425	430.257660
0.000060	422.816044
0.000067	450.245225
0.000273	467.893428
0.000839	448.311408
0.000917	406.179605
0.000558	353.649723
0.000377	484.904533
0.000609	485.899716
0.000561	450.539008
0.000539	407.469978
0.000734	330.674664
0.000806	463.870812
0.000878	314.364195
0.000793	307.811292
0.000453	307.092935
0.000327	421.299057
0.000427	498.562309
0.000057	333.710601
0.000730	462.043490
0.000623	398.846897
0.000311	441.305933
0.000370	462.324743
0.000136	302.857738
0.000940	491.050843
0.000872	402.938794
0.000582	474.368514
0.000471	494.068863
0.000637	320.531196
0.000731	415.916856
0.000120	317.694345
0.000741	394.065914
0.000351	480.374907
0.000389	335.397242
0.000206	466.316174
0.000669	446.675624
0.000532	383.454157
0.000164	327.007770
0.000695	474.099975
0.000896	474.529163
0.000203	419.332894
0.000147	486.102214
0.000457	339.324502
0.000089	426.529018
0.000177	404.059088
0.000320	485.845564
0.000390	351.096470
0.000528	401.547289
0.000883	307.620677
0.000246	307.898371
0.000585	435.954368
0.000459	395.112825
0.000106	435.633303
0.000152	356.974127
0.000186	440.658654
0.000676	457.234651
0.000879	342.031382
0.000706	374.893408
0.000129	300.076597
0.000855	466.444418
0.000387	473.641950
0.000618	309.041139
0.000152	372.802449
0.000219	345.259749
0.000288	469.847519
0.000569	480.488109
0.000872	469.461155
0.000798	319.398002
0.000866	422.789782
0.000181	444.386833
0.000959	405.332669
0.000906	417.848827
0.000413	379.551227
0.000011	437.287496
0.000732	322.953062
0.000027	348.264296
0.000487	388.042055
0.000527	475.167597
0.000779	374.695133
0.000695	454.255674
0.000606	422.967500
0.000260	329.412495
0.000644	376.675353
0.000228	342.170572
0.000978	475.619160
0.000805	334.486965
0.000139	456.052810
0.000748	372.899748
0.000681	378.288341
0.000181	325.690145
0.000222	367.781883
0.000726	419.699059
0.000852	394.836134
0.000412	409.467432
0.000308	478.554693
0.000771	397.024686
0.000824	326.685036
0.000763	376.639705
0.000717	466.889556
0.000640	484.275833
0.000561	451.096787
0.000513	386.535023
0.000765	309.790181
0.000982	468.701438
0.000874	328.024053
0.000740	388.892845
0.000063	451.485858
0.000560	452.436013
0.000996	376.343274
0.000310	499.721693
0.000606	387.529634
0.000237	336.966538
0.000871	477.254532
